Year,State,Company,Orchard,Region,Variety,Days over 40C_x,Days over 35C_x,Total Amount of rain ml since 1 Jan_x,No of rain days since 1 Jan_x,Days since last rain <5days from assess_x,Amt rain in last event<5days from assess_x,Days since last rain >5days from assess_x,Amt rain in last event>5days from assess_x,Total rain Jan mm_x,No rain days Jan_x,Total rain Feb mm_x,No rain days Feb_x,Rain 1st week Jan_x,Rain 2nd week  Jan_x,Rain 3rd week  Jan_x,Rain 4th week  Jan_x,Rain within 7 days of assessment_x,Rain within 10 days of assessment_x,HR assessed,Root stock,Irrigation,Crop prior,Bacterial spot,blossom blight fungicide,shot hole fungicide,Rust fungicide,anthracnose fungicide,hull rot fungicide,biologicals,alternatives,"deficit irrigation (No, RDI, SDI)",Split date NP,HR comboF_x,Hull split,Days over 40C_y,Days over 35C_y,Total Amount of rain ml since 1 Jan_y,No of rain days since 1 Jan_y,Days since last rain <5days from assess_y,Amt rain in last event<5days from assess_y,Days since last rain >5days from assess_y,Amt rain in last event>5days from assess_y,Total rain Jan mm_y,No rain days Jan_y,Total rain Feb mm_y,No rain days Feb_y,Rain 1st week Jan_y,Rain 2nd week  Jan_y,Rain 3rd week  Jan_y,Rain 4th week  Jan_y,Rain within 7 days of assessment_y,Rain within 10 days of assessment_y,Total_Trees_Assessed,HR comboF_y,HR Incidence
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Carmel,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,12,4,0.3333333333333333
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Peerless,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,11,2,0.18181818181818182
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Carmel,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,12,4,0.3333333333333333
2019.2,SA,,Gary Thorpe,Riverland,Carmel,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,12,4,0.3333333333333333
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Peerless,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,11,2,0.18181818181818182
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Carmel,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,12,4,0.3333333333333333
2019.2,SA,,Gary Thorpe,Riverland,Carmel,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,12,4,0.3333333333333333
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Carmel,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,12,4,0.3333333333333333
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Peerless,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,11,2,0.18181818181818182
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Carmel,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,12,4,0.3333333333333333
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Peerless,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,11,2,0.18181818181818182
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Np,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,1,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,31,11,0.3548387096774194
2019.2,SA,,Gary Thorpe,Riverland,Peerless,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,5.2.20,Bright's Hybrid,Sprinkler,Citrus,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,0,Split,2.0,7.0,29.6,6.0,4.0,17.0,15.0,1.4,12.6,4.0,17.0,2.0,10.4,0.8,1.4,0.0,17.0,17.0,11,2,0.18181818181818182
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,1,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Fritz,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,11,2,0.18181818181818182
2019.2,SA,,Gone Nuts,Riverland,Fritz,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,11,2,0.18181818181818182
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Fritz,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,1,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,11,2,0.18181818181818182
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,1,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Fritz,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,11,2,0.18181818181818182
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Np,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,30,9,0.3
2019.2,SA,,Gone Nuts,Riverland,Fritz,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,31.1.20,Nemaguard,Sprinkler,Citrus,Nil,Pyraclostrobin,Nil,Fluopyram/Trifloxystrobin,Pyraclostrobin,Fluopyram/Trifloxystrobin,Nil,Nil,Nil,,0,Split,2.0,7.0,12.0,4.0,11.0,1.8,11.0,1.8,12.0,4.0,0.0,0.0,9.8,0.4,1.8,0.0,0.0,0.0,11,2,0.18181818181818182
